,Country,State,Incident description,Vehicle model,Mode,Damage description,Injury description,Vehicle status,Fault,Weather,Time of Day,Road Conditions,Driverless,Collision Type,Vehicle type,Date,Time,Google Street View,Latitude,Longitude,near intersection,near crosswalk,near bus-bike lane,near two-way road,near traffic light,near light pole,near stop line,near stop sign,detection applied,Other Parties,Injury,Damage,Validity
305,United States,California,"The AV was traveling in the leftmost lane, at the same time, a Tesla Model 3 traveling in the adjacent center lane veered into the AV!s lane without a turn signal. Shortly thereafter, contact was made.",Chevrolet Bolt,Autonomous,"Front right qurter panel, side mirror, side radar assembly",No injury,Moving,Driver of another vehicle,Raining,"Night, with street lights",Wet,Yes,Side swipe,Passenger car,27/12/2022,23:59,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.773037,-122.412659",37.773037,-122.412659,True,True,True,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
306,United States,California,"The AV was traveling straight in the right lane when it stopped due to traffic ahead in the intersection. Shortly thereafter, a Chevrolet Impala made contact with the AV.",Chevrolet Bolt,Autonomous,"Rear left bumper, wheel well, and tail lamp","The AV monitoring operator reported back pain, but did not request emergency assistance",Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,15/09/2020,9:09,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.773492,-122.411222",37.773492,-122.411222,False,False,False,False,False,True,False,False,True,Car  ,Slight  ,Slight  ,Valid
307,United States,California,"The AV driver was proceeding straight on a one-way street when a passenger vehicle in the right adjacent lane abruptly cut in front of the AV to make a left turn. The passenger vehicle impacted the AV, proceeded left through the intersection, and left the scene.",Toyota Highlander,Conventional,Front right sensor,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Side swipe,Passenger car,07/07/2022,22:47,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.773701,-122.411796",37.773701,-122.411796,True,True,True,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
308,United States,California,The AV driver was slowing for stopped traffic ahead when a Ford Transit traveling behind made contact with the AV.,Chrysler Pacifica,Conventional,Rear bumper,The AV driver and AV operator both sought medical attention at the scene and were transported to local hospitals,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,30/03/2021,22:33,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774819,-122.412947",37.774819,-122.412947,True,True,True,False,True,True,False,False,True,Truck  ,Severe  ,Slight  ,Valid
309,United States,California,"The AV was traveling straight when a cyclist in the right adjacent dedicated bike lane veered away from a wayward pedestrian throwing an unknown object in the cyclist's direction on the crosswalk. The AV driver disengaged autonomous mode, and shortly thereafter, the cyclist veered into the AV's lane and made contact with the right front passenger door of the AV.",Chevrolet Bolt,Disengagement,No damage,The bicyclist later reported injuries,Moving,Cyclist,Clear,Daylight,Dry,No,Unknown,Passenger car,27/10/2019,14:41,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775090,-122.413106",37.77509,-122.413106,True,True,False,False,True,True,False,False,True,Cyclist  ,Slight  ,No Damage  ,Valid
310,United States,California,"The AV was stopped in lane for a red traffic light. A SamTrans bus, with a front-mounted triple-bike rack extending past the width of the bus on driver's side, was attempting to make a right turn on the street where the AV was stopped. The protruding edge of the bike rack was encroaching into the AV!s travel lane as the bus was executing a right hand turn. As the light turned green, the AV inched forward and attempted to steer away from the bus. Just as the AV driver disengaged autonomous mode, the protruding edge of the bike rack made contact with the AV.",Toyota Highlander,Disengagement,Front left fender,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Side swipe,Passenger car,21/02/2024,11:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.776083,-122.414889",37.776083,-122.414889,True,True,True,True,True,False,True,False,True,Bus  ,No Injury  ,Slight  ,Valid
311,United States,California,The AV was coming to a complete stop in response to stopped traffic when a Chevrolet Astro approaching from behind made contact with the AV.,Chevrolet Bolt,Autonomous,Rear right fascia light bracket,The AV driver and monitoring operator mentioned back pain,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,31/05/2020,10:35,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775560,-122.415612",37.77556,-122.415612,False,True,True,True,False,True,False,False,True,Car  ,Slight  ,Slight  ,Valid
312,United States,California,"The AV was traveling 24,9 mph upon coming to the intersection on a green light. As the AV entered the intersection, a Range Rover was traveling the wrong way on a one-way street and entered the intersection on a red light. The AV started to brake, the AV driver disengaged autonomous mode and continued to brake while steering away from the approaching vehicle but, shortly thereafter, the Range Rover made contact with the AV which was traveling 11,2 mph.",Chevrolet Bolt,Disengagement,Front right corner,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Broadside,Passenger car,25/01/2022,3:56,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774052,-122.414401",37.774052,-122.414401,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
313,United States,California,"The AV was turning left in the outer of two left turn lanes, during the turn, a vehicle in the inner of the two left turn lanes began to cut in front of the AV. The AV braked and a bike that had been closely crossing behind the rear of the AV ran into the back of the AV.",Chevrolet Bolt,Autonomous,Scratch on rear bumper,The cyclist scrapped his knee,Moving,Cyclist,Unknown,Unknown,Unknown,No,Rear-end,Passenger car,24/05/2017,17:26,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774287,-122.417013",37.774287,-122.417013,True,True,True,True,True,False,False,False,True,Cyclist  ,Slight  ,Slight  ,Valid
314,United States,California,The AV was traveling straight when a Chevrolet Suburban K1500 changing into the same lane made contact with the left rear corner of the AV.,Chevrolet Bolt,Autonomous,Rear left bumper and wheel well,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,09/07/2019,21:59,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.776110,-122.417019",37.77611,-122.417019,False,False,False,False,False,False,True,False,True,Car  ,No Injury  ,Slight  ,Valid
315,United States,California,"The AV was traveling in the second rightmost lane, when a Kia Forte traveling in the adjacent center lane veered into the AV's lane without a turn signal. Shortly thereafter, the Kia collided with the AV. The Kia left the scene.",Chevrolet Bolt,Autonomous,Left front and rear doors,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,Yes,Side swipe,Passenger car,01/07/2023,0:07,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.776362,-122.421181",37.776362,-122.421181,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
316,United States,California,"The AV began to yield to a car on its right, the AV driver disengaged autonomous mode, and shortly thereafter, a Toyota Celica made contact with the AV.",Chevrolet Bolt,Disengagement,Rear bumper,No injury,Moving,Driver of another vehicle,Raining,"Night, with street lights",Wet,No,Unknown,Passenger car,13/02/2019,5:30,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775970,-122.422819",37.77597,-122.422819,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
317,United States,California,"The AV was driving in its lane when a motorcycle Kawasaki Ninja 300 tried to overtake it on the left side. As it passed the AV, the motorcycle made contact with the left side of the AV.",Chevrolet Bolt,Autonomous,Left front articulating radar,No injury,Moving,Motorcyclist,Clear,Daylight,Dry,No,Side swipe,Passenger car,06/08/2018,9:35,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775975,-122.422813",37.775975,-122.422813,True,True,False,False,False,False,False,False,True,Motorcycle  ,No Injury  ,Slight  ,Valid
318,United States,California,The AV was parked at the right side curb when a Nissan Kicks was passing the parked AV in the rightmost lane and made contact with the rear driver's side of the AV.,Jaguar I-Pace,Autonomous,No damage,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,Yes,Side swipe,Passenger car,29/04/2023,13:52,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774717,-122.424610",37.774717,-122.42461,False,True,False,False,True,False,False,False,True,Car  ,No Injury  ,No Damage  ,Valid
319,United States,California,"The AV driver was maneuvering out of a parallel parking spot at the right side curb. As the AV driver reversed, the rear of the AV made contact with the front of a Smart Fortwo parked directly behind the AV.",Jaguar I-Pace,Conventional,Rear bumper,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Rear-end,Passenger car,08/06/2023,14:47,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775629,-122.425861",37.775629,-122.425861,True,True,True,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
320,United States,California,The AV was turning right while a Lexus RX pulling out of its parking spot behind the AV scraped the AV.,Chevrolet Bolt,Autonomous,Rear bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,04/07/2018,7:34,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775836,-122.431234",37.775836,-122.431234,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
321,United States,California,"The AV was traveling 24,4 mph upon entering the intersection on a green light. As the AV continued through the intersection, a bicyclist failed to stop for their red light and entered the intersection. The AV driver disengaged autonomous mode and braked to a speed of 8,7 mph and, shortly thereafter, the bicyclist made contact with the AV.",Chevrolet Bolt,Disengagement,Front mask,"The cyclist verbally reported they were okay, however, the AV driver noticed minor injures to the cyclist. Police and Emergency Medical Services were called, but the cyclist left the scene before the police of EMS arrived",Moving,Cyclist,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,27/08/2021,21:04,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.777530,-122.433261",37.77753,-122.433261,False,False,False,False,False,True,False,False,True,Cyclist  ,Slight  ,Slight  ,Valid
322,United States,California,"While the AV was parked parallel to the curb on the street, a Toyota attempting to park made contact with the AV.",Chevrolet Bolt,Conventional,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,29/08/2021,20:40,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.777379,-122.434680",37.777379,-122.43468,False,False,False,False,False,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
323,United States,California,The AV driver was reversing into a parking spot when made contact with the front of a Honda SUV that was parked behind the AV.,Chevrolet Bolt,Conventional,No damage,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Rear-end,Passenger car,28/03/2022,9:43,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775368,-122.435309",37.775368,-122.435309,False,False,False,True,False,True,False,False,True,Car  ,No Injury  ,No Damage  ,Valid
324,United States,California,The AV driver was approaching the intersection when made contact with the rear bumper of a Toyota Prius that was stopped at the intersection.,Chevrolet Bolt,Conventional,Front bumper,The AV driver later sought medical evaluation,Moving,In-vehicle AV driver,Clear,"Night, with street lights",Dry,No,Head-on,Passenger car,30/11/2021,17:34,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775172,-122.436540",37.775172,-122.43654,False,False,False,True,False,False,False,False,True,Car  ,Slight  ,Slight  ,Valid
325,United States,California,"The AV was traveling on the road when a pedestrian ran in front of the AV. The AV stopped for the pedestrian and, moments later, the pedestrian began yelling and approaching the AV. The AV driver disengaged autonomous mode to leave the scene. The AV driver drove the AV forward and maneuvered away from the pedestrian, but the pedestrian continued to approach the AV and jumped on the hood of the AV. The pedestrian fell in front of the AV and remained there until later fleeing the scene.",Chevrolet Bolt,Conventional,Hood,No injury,Moving,Pedestrian,Clear,"Night, with street lights",Dry,No,Head-on,Passenger car,01/06/2022,1:53,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774517,-122.441879",37.774517,-122.441879,False,True,False,True,False,False,False,False,True,Pedestrian  ,No Injury  ,Slight  ,Valid
326,United States,California,The AV driver hit the curb while making a parking maneuver.,Chrysler Pacifica,Conventional,Rear right wheel,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Hit object,Passenger car,07/08/2022,10:09,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774092,-122.437961",37.774092,-122.437961,False,False,False,False,True,True,False,False,True,Other  ,No Injury  ,Slight  ,Valid
327,United States,California,The AV driver stopped in traffic when an Audi A4 rear-ended the AV.,Chevrolet Bolt,Conventional,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,08/09/2018,13:20,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.773974,-122.437661",37.773974,-122.437661,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
328,United States,California,"The AV was traveling through the intersection when the AV slowed down. The AV driver disengaged autonomous mode, and shortly thereafter, a Mercedes Benz made contact with the rear bumper of the AV.",Chevrolet Bolt,Disengagement,Rear bumper and fascia assembly,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,22/06/2019,12:03,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774087,-122.437569",37.774087,-122.437569,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
329,United States,California,"The AV was parked on the right side of the road. The AV driver inched forward and to the left momentarily, but stopped as two cyclists approached the rear of the AV. As the second of the two cyclists attempted to pass the AV, they made contact with the AV. The cyclist stopped momentarily but then rode away.",Jaguar I-Pace,Conventional,Left rear view mirror,No injury,Stationary,Shared fault,Clear,Daylight,Dry,No,Side swipe,Passenger car,05/03/2022,18:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.773141,-122.437165",37.773141,-122.437165,True,True,False,False,True,False,False,False,True,Cyclist  ,No Injury  ,Slight  ,Valid
330,United States,California,"The AV was stopped for a passenger pick-up in the AV's lane of travel. After picking up the passenger while the AV remained stopped, a Mercedes-Benz Metris reversed out of a driverway and made contact with the AV.",Chevrolet Bolt,Autonomous,Front left door and auxiliary mirror,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,Yes,Broadside,Passenger car,05/10/2023,11:37,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.772630,-122.435616",37.77263,-122.435616,True,True,False,True,False,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
331,United States,California,"The AV was traveling straight through a green light when a Mazda, violating a red light, came into the AV's path. The AV driver disengaged autonomous mode, and therafter, the AV and the Mazda made contact.",Chevrolet Bolt,Disengagement,"Front bumper assembly, grill, both front wheel wells",No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,12/05/2019,12:32,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774906,-122.431040",37.774906,-122.43104,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Severe  ,Valid
332,United States,California,"The AV was traveling straight when the AV began to yield to traffic in the left adjacent lane. The AV driver disengaged autonomous mode, and shortly thereafter, a Ford Explorer changing into the same lane made contact with the right rear corner of the AV.",Chevrolet Bolt,Disengagement,"Rear hatch and window, rear right body and fascia",No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,16/07/2019,15:01,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.775020,-122.430218",37.77502,-122.430218,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
333,United States,California,"The AV was traveling in the center of three one-way lanes. Identifying a space between two vehicles in the left lane, the AV began to merge into that lane. At the same time, a vehicle in front decelerated. Sensing its gap was closing, the AV stopped making its lane change and returned fully to the center lane. As the AV was re-centering itself in the lane, a motorcycle Honda S90 that had just lane-split between two vehicles in the center and right lanes moved into the center lane, glanced the side of the AV, wobbled, and fell over.",Chevrolet Bolt,Autonomous,Long scuff on passenger side of the vehicle,The motorcyclist reported shoulder pain and was taken to receive medical care,Moving,Motorcyclist,Unknown,Unknown,Unknown,No,Side swipe,Passenger car,06/12/2017,9:33,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.774038,-122.430523",37.774038,-122.430523,False,False,False,False,False,False,False,False,True,Motorcycle  ,Slight  ,Slight  ,Valid
334,United States,California,"The AV was at a complete stop in response to a red light. At the intersection, an Acura sedan was stopped in front of the AV in the left lane, to the right of the AV was a BMW sedan. In response to the green light, the Acura made a signaled left turn as the BMW stayed parallel to the AV. As the AV entered the intersection, the BMW made a prohibited left turn from the right lane with no turn signal. The AV braked and, shortly thereafter, the BMW made contact with the AV and left the scene.",Chevrolet Bolt,Autonomous,Front right bumper,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,Yes,Side swipe,Passenger car,10/02/2022,0:42,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.772124,-122.445774",37.772124,-122.445774,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
335,United States,California,"The AV was proceeding through the intersection on a green light when a cyclist, traveling through a red light, made contact with the right rear corner of the AV.",Chevrolet Bolt,Autonomous,Rear right corner,"The cyclist mentioned right shoulder pain, but denied needing an ambulance and left the scene on his own",Moving,Cyclist,Clear,"Night, with street lights",Dry,No,Broadside,Passenger car,05/11/2018,21:15,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.771903,-122.432113",37.771903,-122.432113,True,True,False,False,True,False,False,False,True,Cyclist  ,Slight  ,Slight  ,Valid
336,United States,California,"Two passengers had gotten out of a ride share and one crossed while the other stayed behind apparently taking pictures. An SFPD patrol stopped to say something to her, when the AV driver passed in the near lane and hit the other pedestrian who had already crossed, but he probably returned.",Jaguar I-Pace,Conventional,Front bumper,"The pedestrian was concsious and standing after the collision, but went to San Francisco General Hospital for a more accurate diagnosis",Moving,In-vehicle AV driver,Raining,"Night, with street lights",Wet,No,Other,Passenger car,14/12/2021,PM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.772431,-122.427990",37.772431,-122.42799,False,False,False,True,False,True,False,False,True,Pedestrian  ,Unknown  ,Slight  ,Valid
337,United States,California,"A masked person approached the AV at the intersection, sprayed the hood, and smashed its rooftop sensors and windshield with a small pick axe.",Chevrolet Bolt,Autonomous,"Rooftop sensors, windshield, and hood",No injury,Stationary,Pedestrian,Clear,"Night, with street lights",Dry,Yes,Other,Passenger car,09/09/2023,10:58,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.772630,-122.427181",37.77263,-122.427181,True,True,False,False,True,False,False,False,True,Other  ,No Injury  ,Severe  ,Valid
338,United States,California,The AV was traveling straight when a Dodge Sprinter following closely made contact with the AV.,Chevrolet Bolt,Autonomous,Rear bumper's two fastening clips,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,26/02/2019,6:03,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.773386,-122.422306",37.773386,-122.422306,False,False,False,False,True,False,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
339,United States,California,"The AV driver completed a right turn, when a motor scooterist made contact with the rear passenger door of the AV.",Chevrolet Bolt,Conventional,Rear passenger door,The scooterist reported injuries days after the collision,Moving,Scooterist,Clear,Daylight,Dry,No,Unknown,Passenger car,04/09/2019,17:33,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.773165,-122.422267",37.773165,-122.422267,True,True,False,False,True,False,False,False,True,Scooter  ,Slight  ,Slight  ,Valid
340,United States,California,The AV was approaching stopped traffic in the left turn lane when a BMW 4 Series approached from behind and made contact with the AV. The BMW left the scene.,Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Cloudy,Daylight,Dry,No,Rear-end,Passenger car,10/02/2022,17:36,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.772571,-122.422619",37.772571,-122.422619,True,False,False,False,True,True,True,False,True,Car  ,No Injury  ,Slight  ,Valid
341,United States,California,The AV was traveling straight when a skateboarder going through the stop sign made contact with the AV.,Chevrolet Bolt,Autonomous,Rear passenger door,No injury,Moving,Skateboarder,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,03/05/2019,22:56,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769328,-122.431471",37.769328,-122.431471,True,True,False,False,False,False,False,False,True,Other  ,No Injury  ,Slight  ,Valid
342,United States,California,"The AV driver was traveling in a private parking lot. While he was proceeding towards the parking lot exit, a Toyota Sienna reversing out of its perpendicular spot made contact with the front right side of the AV.",Chevrolet Bolt,Conventional,No damage,The AV monitoring operator later mentioned a back injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,20/07/2019,9:01,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768723,-122.428400",37.768723,-122.4284,False,True,False,False,False,False,False,False,True,Car  ,Slight  ,No Damage  ,Valid
343,United States,California,The AV turned left into the parking lot when the AV's undercarriage made contact with the driveway pavement.,Jaguar I-Pace,Autonomous,Undercarriage,No injury,Moving,No fault,Clear,"Night, with street lights",Dry,No,Other,Passenger car,17/04/2022,2:30,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769617,-122.425531",37.769617,-122.425531,False,False,False,False,False,False,False,False,True,Other  ,No Injury  ,Slight  ,Valid
344,United States,California,The AV was traveling straight when a Chrysler Town & Country made contact with the AV's left rear corner.,Chevrolet Bolt,Autonomous,Lower left tail lamp assembly and left rear wheel well,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,28/06/2019,23:48,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769724,-122.425374",37.769724,-122.425374,False,False,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
345,United States,California,The AV was stopped for a red light at the intersection when a BMW 740 traveling behind made contact with the AV.,Chevrolet Bolt,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,11/03/2021,16:37,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769777,-122.424443",37.769777,-122.424443,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
346,United States,California,"The AV driver stopped behind a taxi, the driver of the taxi exited his vehicle, approached the AV, and slapped the front passenger window.",Chevrolet Bolt,Conventional,Scratch on passenger side front window,No injury,Stationary,Driver of another vehicle,Unknown,Unknown,Unknown,No,Other,Passenger car,27/01/2018,22:55,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769732,-122.424190",37.769732,-122.42419,False,False,False,False,False,False,False,False,True,Taxi  ,No Injury  ,Slight  ,Valid
347,United States,California,"In a heavy stop-and-go traffic, the AV allowed a delivery van to merge into traffic from a gas station parking lot, then with a green light the AV proceeded forward. A pedestrian walking against traffic, off of the sidewalk and in the AV's lane, began to cross street directly in front of the AV. The AV slowed to a complete stop, and a Mazda Protege 5 entering traffic from the same gas station rear-ended the AV.",Chevrolet Bolt,Autonomous,Scrape on rear bumper,No injury,Stationary,Driver of another vehicle,Unknown,Unknown,Unknown,No,Rear-end,Passenger car,16/10/2017,17:41,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.771941,-122.419217",37.771941,-122.419217,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
348,United States,California,The AV was traveling straight when a Toyota Prius turning right made contact with the AV.,Chevrolet Bolt,Autonomous,Rear bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Unknown,No,Unknown,Passenger car,09/01/2019,11:28,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.770775,-122.417827",37.770775,-122.417827,False,False,False,False,False,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
349,United States,California,"The AV entered a slip road and came to a stop to yield to cross-traffic. As the AV was stopped, a Volkswagen Passat traveling behind the AV rear-ended the AV.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,18/08/2023,16:45,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.770402,-122.419702",37.770402,-122.419702,True,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
350,United States,California,"The AV driver was traveling in the rightmost lane, a Tesla Model 3 at the same time in the adjacent center lane alongside the AV attempted to change lanes in front of the AV over a solid white line into the rightmost lane in which the AV was traveling. During this maneuver, the Tesla made contact with the AV.",Chevrolet Bolt,Conventional,Rear left wheel and wheel well and door,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Side swipe,Passenger car,24/01/2023,18:23,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769465,-122.415850",37.769465,-122.41585,True,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
351,United States,California,"The AV was stopped just left of the right turn lane, with stopped traffic to the right. After waiting to merge, the AV reversed slightly to reroute and while doing so, a sensor on the right fron of the AV made contact with the left rear side of a Kia EV6 in the right turn lane.",Jaguar I-Pace,Autonomous,No damage,No injury,Moving,AV technology,Clear,Daylight,Dry,Yes,Side swipe,Passenger car,21/07/2023,11:11,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769462,-122.415141",37.769462,-122.415141,False,True,False,False,False,False,False,False,True,Car  ,No Injury  ,No Damage  ,Valid
352,United States,California,The AV began coming to a gradual stop for traffic ahead when a BMW X3 rear-ended the AV at low speed.,Toyota Highlander,Autonomous,Rear bumper,The AV driver reported a sore neck and back,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,16/05/2023,11:39,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769314,-122.413392",37.769314,-122.413392,True,True,False,True,True,True,False,False,True,Car  ,Slight  ,Slight  ,Valid
353,United States,California,The AV was stopped in traffic at the intersection when a Ford hit the AV from behind.,Toyota Highlander,Autonomous,Rear bumper and sensors,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,05/10/2020,13:39,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769336,-122.413404",37.769336,-122.413404,True,True,False,True,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
354,United States,California,The AV was proceeding straight when a Lexus turning left struck the AV.,Toyota Highlander,Autonomous,Rear sensors,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,21/07/2022,14:30,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768703,-122.413467",37.768703,-122.413467,True,True,False,False,False,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
355,United States,California,"The AV driver slowed to a stop to allow an oncoming box truck International 4300SBA, attempting to turn left, to clear when the box truck made contact with the AV.",Toyota Highlander,Conventional,Rear left camera housing,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Side swipe,Passenger car,10/01/2024,14:30,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768417,-122.411778",37.768417,-122.411778,False,False,False,False,False,True,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
356,United States,California,"Two AVs driven by drivers were stopped side-by-side at the traffic light when a pedestrian in the crosswalk approached both AVs and struck both vehicles with a foreign object, scratching the front right bumper of the first AV and denting the front driver side door of the second AV.",Chevrolet Bolt,Conventional,"Front right bumper, front driver side door",No injury,Stationary,Pedestrian,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,02/04/2019,20:32,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768499,-122.407883",37.768499,-122.407883,True,True,False,False,True,True,False,False,True,Pedestrian  ,No Injury  ,Slight  ,Valid
